album_favorites,album_title,artist_favorites,artist_name,track_favorites,track_genre_top,track_genres,track_genres_all,track_interest,track_listens,track_title
0,Lingua Ignota,4,Celesteville,1,Rock,[27],"[27, 12]",173,49,Ephrata Cloister
0,Spirit Duplicator,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",255,21,Spirit Duplicator
0,Kohoutek,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",258,39,Victoria 1
0,Vast and Sad,4,Celesteville,0,Rock,"[25, 27]","[25, 27, 12]",452,139,Your Leather Jacket (Kelly Haus)
0,Lingua Ignota,4,Celesteville,0,Rock,[27],"[27, 12]",271,62,Buddy Alan In Reno
0,Spirit Duplicator,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",264,29,Leftward Glance
0,Vast and Sad,4,Celesteville,0,Rock,"[25, 27]","[25, 27, 12]",468,118,Let's Climb a Mossy Hill (Kelly Haus)
0,Birdlike Movements,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",401,60,Recessional
0,Kohoutek,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",590,27,White Shoulders
0,Vast and Sad,4,Celesteville,0,Rock,"[25, 27]","[25, 27, 12]",678,149,Appear to Be (Kelly Haus)
0,Kohoutek,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",888,22,Council Bluffs
0,Spirit Duplicator,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",258,14,Hall Blvd.
0,Birdlike Movements,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",351,83,Magnolias Milan
0,Lingua Ignota,4,Celesteville,0,Rock,[27],"[27, 12]",259,36,One Rose Among Many
0,Vast and Sad,4,Celesteville,0,Rock,"[25, 27]","[25, 27, 12]",418,116,Asterism (Kelly Haus)
0,Kohoutek,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",344,29,Avoid
0,Lingua Ignota,4,Celesteville,0,Rock,[27],"[27, 12]",1661,38,For Christie 7/4
0,Spirit Duplicator,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",1234,22,Nevertheless
0,Birdlike Movements,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",1291,218,Vast and Sad
0,Kohoutek,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",1382,17,For To Pour
0,Birdlike Movements,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",373,95,I Can't Hear the Birds Sing
0,Lingua Ignota,4,Celesteville,0,Rock,[27],"[27, 12]",489,85,In the Sky
0,Vast and Sad,4,Celesteville,0,Rock,"[25, 27]","[25, 27, 12]",1743,922,"Waterfall (Emerald City Coffee, Seattle)"
0,Spirit Duplicator,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",235,23,Winged Ear
0,Kohoutek,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",254,27,Appear To Be
0,Birdlike Movements,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",943,57,Birdlike Movements
0,Spirit Duplicator,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",188,22,"Longview, WA"
0,Lingua Ignota,4,Celesteville,0,Rock,[27],"[27, 12]",328,39,Utmost House
0,Vast and Sad,4,Celesteville,0,Rock,"[25, 27]","[25, 27, 12]",740,175,"Vast and Sad (Showoff Gallery, Bellingham)"
0,Spirit Duplicator,4,Celesteville,1,Rock,"[27, 66]","[66, 27, 12]",387,25,Carted Off
0,Kohoutek,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",236,29,Cry
0,Lingua Ignota,4,Celesteville,0,Rock,[27],"[27, 12]",258,42,Moths!!!
0,Birdlike Movements,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",259,71,Toasty Birds
0,Kohoutek,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",622,14,5 In 1
0,Birdlike Movements,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",419,42,A Wren's Heart
0,Spirit Duplicator,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",292,38,Sac City
0,Lingua Ignota,4,Celesteville,0,Rock,[27],"[27, 12]",532,39,Sharper &amp; Clearer
0,Lingua Ignota,4,Celesteville,2,Rock,[27],"[27, 12]",2401,2002,""""""
0,Kohoutek,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",2818,43,Victoria 2
0,Kohoutek,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",1137,48,Four Doors
0,Lingua Ignota,4,Celesteville,0,Rock,[27],"[27, 12]",460,120,Let's Climb a Mossy Hill
0,Kohoutek,4,Celesteville,0,Rock,"[27, 66]","[66, 27, 12]",308,29,Kohoutek
0,Lingua Ignota,4,Celesteville,0,Rock,[27],"[27, 12]",543,94,Narcotic Effect On Bees
0,Sing Like Birds,4,Celesteville,0,Rock,[12],[12],305,65,Invisible Tape
0,Sing Like Birds,4,Celesteville,0,Rock,[12],[12],518,172,A River Frozen In Place
0,Sing Like Birds,4,Celesteville,0,Rock,[12],[12],316,50,End Over End
0,Sing Like Birds,4,Celesteville,1,Rock,[12],[12],535,201,Black Is the Color of My True Love's Mail
0,Sing Like Birds,4,Celesteville,0,Rock,[12],[12],429,190,I Didn't Think the Oracle Was Talking to Me
0,Sing Like Birds,4,Celesteville,0,Rock,[12],[12],415,112,I Have Not Spoken All Day
0,Sing Like Birds,4,Celesteville,0,Rock,[12],[12],665,171,Do Not Talk
0,Sing Like Birds,4,Celesteville,0,Rock,[12],[12],313,85,For Jake Erdmann Et Al.
0,Sing Like Birds,4,Celesteville,0,Rock,[12],[12],384,59,An Odd Number of Stairs
0,Sing Like Birds,4,Celesteville,0,Rock,[12],[12],734,169,For the Dishroom at Meridian Park Hospital
0,Sing Like Birds,4,Celesteville,0,Rock,[12],[12],408,58,White Satin Bed
0,Sing Like Birds,4,Celesteville,0,Rock,[12],[12],416,109,"Night Air, Portland"
1,The Thrush,8,Chandeliers,2,Electronic,[15],[15],533,225,Big League
1,The Thrush,8,Chandeliers,4,Electronic,[15],[15],1185,341,Mango Tree
2,One Mind,9,Charles Manson,3,Folk,[17],[17],1875,614,I Can See You
2,One Mind,9,Charles Manson,1,Folk,[17],[17],954,397,Angels Fear To Tread
2,One Mind,9,Charles Manson,1,Folk,[17],[17],843,336,Riding On Your Fears
2,One Mind,9,Charles Manson,0,Folk,[17],[17],911,367,I Don't Need Water Sprinklers In The Desert
2,One Mind,9,Charles Manson,0,Folk,[17],[17],845,223,Your Magic Motion
2,One Mind,9,Charles Manson,2,Folk,[17],[17],675,128,Whoever You Are
2,One Mind,9,Charles Manson,3,Folk,[17],[17],1757,835,The Black Pirate
2,One Mind,9,Charles Manson,1,Folk,[17],[17],800,113,So We Go Again
2,One Mind,9,Charles Manson,0,Folk,[17],[17],738,126,Self Is Eternal (What Our World Will Be)
2,One Mind,9,Charles Manson,0,Folk,[17],[17],715,88,Sometimes It Works Just Right
2,One Mind,9,Charles Manson,2,Folk,[17],[17],855,213,Sweet Words
2,One Mind,9,Charles Manson,0,Folk,[17],[17],532,64,Interpretations
2,One Mind,9,Charles Manson,1,Folk,[17],[17],1826,741,If You Have No One
2,One Mind,9,Charles Manson,0,Folk,[17],[17],670,100,I Keep On Wondering (Interrupted)
2,One Mind,9,Charles Manson,2,Folk,[17],[17],536,119,1967- Mac Brother
2,One Mind,9,Charles Manson,0,Folk,[17],[17],939,290,"Venice, CA"
0,Unreleased,0,Chief Boima,5,Electronic,[15],[15],2933,2632,Cello Duet No. 1
-1,Crikey,10,Nicky Cook,0,NaN,"[76, 103]","[17, 10, 76, 103]",1256,724,Disturbed
-1,Crikey,10,Nicky Cook,0,NaN,"[76, 103]","[17, 10, 76, 103]",193,140,Shaking
-1,Crikey,10,Nicky Cook,0,NaN,"[76, 103]","[17, 10, 76, 103]",211,124,The Applemen
-1,Crikey,10,Nicky Cook,0,NaN,"[76, 103]","[17, 10, 76, 103]",191,112,Waitin'
-1,Crikey,10,Nicky Cook,0,NaN,"[76, 103]","[17, 10, 76, 103]",285,199,Emotion
-1,Crikey,10,Nicky Cook,0,NaN,"[76, 103]","[17, 10, 76, 103]",186,104,Takeaway
-1,Crikey,10,Nicky Cook,0,NaN,"[76, 103]","[17, 10, 76, 103]",225,141,Serious
-1,Crikey,10,Nicky Cook,0,NaN,"[76, 103]","[17, 10, 76, 103]",302,233,Fairies
0,Cinwaves,0,Cinwaves,0,Rock,[12],[12],495,127,Ex Lucky
0,Cinwaves,0,Cinwaves,0,Rock,[12],[12],311,134,Dumb Me Down
0,Cinwaves,0,Cinwaves,4,Rock,[12],[12],998,467,The Sugar Society
0,Cinwaves,0,Cinwaves,0,Rock,[12],[12],577,93,Sophia
0,Cinwaves,0,Cinwaves,0,Rock,[12],[12],707,181,Jasmine
0,Cinwaves,0,Cinwaves,0,Rock,[12],[12],431,183,Liberty's Bell
0,Cinwaves,0,Cinwaves,0,Rock,[12],[12],428,110,Disconnect
0,Cinwaves,0,Cinwaves,0,Rock,[12],[12],553,81,Shadow Law
0,Cinwaves,0,Cinwaves,0,Rock,[12],[12],410,70,Old Route 13
0,Cinwaves,0,Cinwaves,0,Rock,[12],[12],404,157,Medicine Chant
0,Cinwaves,0,Cinwaves,0,Rock,[12],[12],413,147,Awaken
0,Babylon Rules,11,Clockcleaner,5,Rock,[25],"[25, 12]",1150,751,When My Ship Comes In
0,Babylon Rules,11,Clockcleaner,11,Rock,[25],"[25, 12]",3169,2617,Caliente Queen
0,unreleased Clyde Rourke mp3s,0,Clyde Rourke,0,Rock,[12],[12],350,96,Shining the Diamond
0,unreleased Clyde Rourke mp3s,0,Clyde Rourke,1,Rock,[12],[12],715,200,Shot At the Post Office
0,unreleased Clyde Rourke mp3s,0,Clyde Rourke,1,Rock,[12],[12],251,55,It Got in The Way
0,unreleased Clyde Rourke mp3s,0,Clyde Rourke,0,Rock,[12],[12],314,43,tan man
0,CoCoComa,2,CoCoComa,2,Rock,[25],"[25, 12]",525,460,(Tryin' To) Read My Mind
0,CoCoComa,2,CoCoComa,0,Rock,[25],"[25, 12]",405,349,Premonition
0,"WAR (If It Feels Good, Do It!)",1,DJ's of Mass Destruction,0,Hip-Hop,[21],[21],1223,536,"WAR (If It Feels Good, Do It!)"
0,"WAR (If It Feels Good, Do It!)",1,DJ's of Mass Destruction,2,Hip-Hop,[21],[21],1091,858,Liberate The Children (Live)
0,"WAR (If It Feels Good, Do It!)",1,DJ's of Mass Destruction,2,Hip-Hop,[21],[21],895,330,Weapons? What Weapons of Mass Destruction? (Live)
0,"WAR (If It Feels Good, Do It!)",1,DJ's of Mass Destruction,0,Hip-Hop,[21],[21],679,227,War Is What They Got (Epilogue)
0,"Puppy, Kitty or Both",7,Death Sentence: Panda!,1,Experimental,[1],"[1, 38]",274,218,A+ Cannibal
0,Insects Awaken,7,Death Sentence: Panda!,3,Experimental,[1],"[1, 38]",604,530,Exit Villager
0,"Puppy, Kitty or Both",7,Death Sentence: Panda!,2,Experimental,[1],"[1, 38]",227,166,A Time To Bear Arms
3,Finally Here,5,Delta Dreambox,8,Jazz,[37],"[4, 37]",4397,2914,Stuck
3,Finally Here,5,Delta Dreambox,7,Jazz,[37],"[4, 37]",3731,2624,Without A Sound
3,Finally Here,5,Delta Dreambox,10,Jazz,[37],"[4, 37]",3963,2465,Song X
3,Finally Here,5,Delta Dreambox,10,Jazz,[37],"[4, 37]",4806,3092,Finally Here
0,Habitats In the Wound,1,Dora Bleu,0,Folk,[17],[17],372,76,Ingrate
0,Clones of Eros,1,Dora Bleu,0,Folk,[17],[17],1262,660,Disappearing
0,Clones of Eros,1,Dora Bleu,0,Folk,[17],[17],843,359,Lover of Nightmares
0,12-Dec-07,1,Dora Bleu,0,Folk,[17],[17],855,352,Real Prisons
0,Double Dagger,7,Double Dagger,1,Rock,[12],[12],1774,935,I Was So Bored I Wanted To Hang Myself On The Dancefloor
0,Double Dagger demo,7,Double Dagger,1,Rock,[12],[12],1226,245,Attack of the Clones
0,Double Dagger demo,7,Double Dagger,2,Rock,[12],[12],1620,340,Clare (Undone)
0,Double Dagger,7,Double Dagger,3,Rock,[12],[12],1980,1072,Punk Rock vs. Swiss Modernism
0,Ragged Rubble,7,Double Dagger,1,Rock,[12],[12],729,418,The Psychic
1,"""rebukes!""",5,Dragging an Ox Through Water,1,Folk,[17],[17],1092,508,Aces
0,Dragging an Ox Through Water - S/T3INCH,5,Dragging an Ox Through Water,1,Folk,[17],[17],796,370,Bowl of Salt
0,The Tropics of Phenomenon,5,Dragging an Ox Through Water,2,Folk,[17],[17],988,566,Snowbank Treatment
0,a prairie elephant remembers...,0,Argumentix + Dragging an Ox Through Water,0,NaN,[],[],304,113,A Dorsal Account (the roof didn't stand a chance)
-1,NaN,5,Dragging an Ox Through Water,0,Folk,[17],[17],2207,1843,Plaisir D'Amour (feat. Dana Dart Maclean)
0,Immaterial,0,EKG,0,Experimental,[41],"[41, 38]",2016,1019,"Immaterial, side A"
0,Immaterial,0,EKG,0,Experimental,[41],"[41, 38]",1409,393,"Immaterial, side B"
0,Viridian City,7,Ed Askew,1,Folk,[17],[17],807,163,Burning Buddhas
0,Viridian City,7,Ed Askew,0,Folk,[17],[17],875,101,Smoke
0,Viridian City,7,Ed Askew,0,Folk,[17],[17],1492,361,Pebble Beach
0,Viridian City,7,Ed Askew,1,Folk,[17],[17],1853,922,Arabesque
0,Rainy Day Song,7,Ed Askew,0,Folk,[17],[17],1252,678,Blue Eyed Baby
0,Viridian City,7,Ed Askew,0,Folk,[17],[17],624,112,Paper Cup
0,Viridian City,7,Ed Askew,0,Folk,[17],[17],886,31,The Cup Bearer (Jony Mede)
0,Viridian City,7,Ed Askew,1,Folk,[17],[17],819,83,Made In The City
0,Rainy Day Song,7,Ed Askew,3,Folk,[17],[17],1625,655,Climbing To The Top
0,Viridian City,7,Ed Askew,0,Folk,[17],[17],639,146,At Home In The Factory
0,Viridian City,7,Ed Askew,2,Folk,[17],[17],734,177,Black Bird
0,Viridian City,7,Ed Askew,1,Folk,[17],[17],511,130,Friday Night
0,Viridian City,7,Ed Askew,1,Folk,[17],[17],1398,257,Dancing On Water
0,Viridian City,7,Ed Askew,1,Folk,[17],[17],800,75,The City
0,Viridian City,7,Ed Askew,2,Folk,[17],[17],1370,317,Buddha Smiles
0,"Funeral Home Session 7""",22,El Jesus De Magico,2,Rock,[12],[12],997,509,Indian Giver
0,"Funeral Home Session 7""",22,El Jesus De Magico,3,Rock,[12],[12],817,272,LGNO
0,"Funeral Home Session 7""",22,El Jesus De Magico,3,Rock,[12],[12],1288,774,Xmas at Wounded Knee
0,Radio Reverie in the Waiting Place,0,Eric Leonardson,0,Experimental,[1],"[1, 38]",599,83,The March
0,Radio Reverie in the Waiting Place,0,Eric Leonardson,0,Experimental,[1],"[1, 38]",376,69,The Vultures Midwife
0,Rarebit,0,Eric Leonardson and Steve Barsotti,0,Experimental,[1],"[1, 38]",430,55,Near and Distant Relations
0,Dancing Walls Stir the Prairies,0,Eric Leonardson and Anna Friz,5,Spoken,[43],"[65, 43, 20]",1299,958,Waltz of the Parking Meters
0,Spree: An Escape From Reality,5,Ethan Persoff,2,Electronic,[15],[15],812,222,Side One - Introduction
1,SNAP!,5,Ethan Persoff,0,Electronic,[15],[15],1136,193,SNAP! (side one of two)
0,Spree: An Escape From Reality,5,Ethan Persoff,0,Electronic,[15],[15],416,127,Side One - The Talent Contest
1,SNAP!,5,Ethan Persoff,0,Electronic,[15],[15],573,121,SNAP! (side two of two)
0,Spree: An Escape From Reality,5,Ethan Persoff,0,Electronic,[15],[15],670,82,Side One - Dear Mr. Depieu
0,Spree: An Escape From Reality,5,Ethan Persoff,0,Electronic,[15],[15],730,202,Side One - Reprise / The Bullshit Business Proposal / (end)
0,Spree: An Escape From Reality,5,Ethan Persoff,0,Electronic,[15],[15],485,189,Side Two - Reset (and the Great Joke)
0,Spree: An Escape From Reality,5,Ethan Persoff,0,Electronic,[15],[15],739,273,Side Two - Praise the Lord and Give Thanks
0,Spree: An Escape From Reality,5,Ethan Persoff,0,Electronic,[15],[15],614,67,Side Two - Bean Bag
0,Spree: An Escape From Reality,5,Ethan Persoff,1,Electronic,[15],[15],607,151,Side Two - Jake's Theme / Intermission
0,Spree: An Escape From Reality,5,Ethan Persoff,0,Electronic,[15],[15],468,111,Side Three - Part One / Start
0,Spree: An Escape From Reality,5,Ethan Persoff,0,Electronic,[15],[15],1495,90,Side Three - Part Two
0,Spree: An Escape From Reality,5,Ethan Persoff,0,Electronic,[15],[15],564,111,Side Three - Part Three
0,Spree: An Escape From Reality,5,Ethan Persoff,0,Electronic,[15],[15],1405,114,Side Three - Part Four
0,Spree: An Escape From Reality,5,Ethan Persoff,0,Electronic,[15],[15],392,77,Side Three - Part Five / Stop
0,Spree: An Escape From Reality,5,Ethan Persoff,1,Electronic,[15],[15],756,103,Side Four - Easy Slow and Easy (finale)
0,Spree: An Escape From Reality,5,Ethan Persoff,1,Electronic,[15],[15],1034,50,Side Four - Record Label Track / Conclusion
0,"""I Stayed Home ..."" (single)",5,Ethan Persoff,0,Electronic,[15],[15],1502,444,I Stayed Home ...
0,25 Lessons in HYPNOTISM,5,Ethan Persoff,0,Electronic,[15],[15],544,219,side 1 - complaint (knock on wood)
0,25 Lessons in HYPNOTISM,5,Ethan Persoff,0,Electronic,[15],[15],725,94,side 2 - dear mary elizabeth
0,25 Lessons in HYPNOTISM,5,Ethan Persoff,0,Electronic,[15],[15],406,82,side 3 - hidden speaking powers!
0,25 Lessons in HYPNOTISM,5,Ethan Persoff,0,Electronic,[15],[15],910,260,side 4 - upset german screaming
0,25 Lessons in HYPNOTISM,5,Ethan Persoff,0,Electronic,[15],[15],891,80,side 5 - conclusion
0,25 Lessons in HYPNOTISM,5,Ethan Persoff,0,Electronic,[15],[15],3510,1835,side 6 - not funny
0,Forty Minutes Forty Memories: Horrible Music by Ethan Persoff,5,Ethan Persoff,1,Electronic,[15],[15],4833,3870,Disneyland (edit)
1,summer 2008 demos,15,Explode Into Colors,13,International,[79],"[2, 79]",2614,1902,Heat
1,summer 2008 demos,15,Explode Into Colors,15,International,[79],"[2, 79]",2723,2005,Sharpen The Knife
0,Change Thoughts (radio edit),3,Fanatic,4,Hip-Hop,[21],[21],1388,856,Dream
0,Change Thoughts,3,Fanatic,0,Hip-Hop,[21],[21],1114,589,Dream
0,Change Thoughts (radio edit),3,Fanatic,0,Hip-Hop,[21],[21],882,112,Triflin
0,Change Thoughts,3,Fanatic,0,Hip-Hop,[21],[21],593,158,Triflin
0,Change Thoughts (radio edit),3,Fanatic,0,Hip-Hop,[21],[21],1145,486,Rise
0,Change Thoughts,3,Fanatic,0,Hip-Hop,[21],[21],1665,226,Rise
0,Change Thoughts (radio edit),3,Fanatic,0,Hip-Hop,[21],[21],1179,366,Enterprizin
0,Change Thoughts,3,Fanatic,0,Hip-Hop,[21],[21],523,97,Enterprizin
0,Change Thoughts (radio edit),3,Fanatic,0,Hip-Hop,[21],[21],1747,1225,The Tension
0,Change Thoughts,3,Fanatic,0,Hip-Hop,[21],[21],1071,409,The_Tension
0,Change Thoughts (radio edit),3,Fanatic,0,Hip-Hop,[21],[21],693,91,Change Thoughts
0,Change Thoughts,3,Fanatic,0,Hip-Hop,[21],[21],1104,315,Change Thoughts
0,Change Thoughts (radio edit),3,Fanatic,0,Hip-Hop,[21],[21],1356,642,Sunshine
0,Change Thoughts,3,Fanatic,0,Hip-Hop,[21],[21],1748,292,Sunshine
0,Change Thoughts (radio edit),3,Fanatic,0,Hip-Hop,[21],[21],602,162,Killer Crossover
0,Change Thoughts,3,Fanatic,0,Hip-Hop,[21],[21],545,145,Killer Crossover
0,Change Thoughts (radio edit),3,Fanatic,0,Hip-Hop,[21],[21],1110,587,Late Night Show
0,Change Thoughts,3,Fanatic,0,Hip-Hop,[21],[21],764,117,late Night Show
0,Change Thoughts (radio edit),3,Fanatic,0,Hip-Hop,[21],[21],1308,539,Murder
0,Change Thoughts,3,Fanatic,0,Hip-Hop,[21],[21],810,220,Murder
0,Change Thoughts (radio edit),3,Fanatic,0,Hip-Hop,[21],[21],922,289,Propose A Toast
0,Change Thoughts,3,Fanatic,0,Hip-Hop,[21],[21],653,138,Propose A Toast
0,Cataclysm,18,Flying Luttenbachers,5,Rock,[12],[12],8125,5724,Cataclysm
0,Retrospectiw IV,18,Flying Luttenbachers,0,Rock,[12],[12],863,471,Into the Vastness of Stupidity
0,The Void,18,Flying Luttenbachers,4,Rock,[12],[12],1039,573,Part 4
0,Trauma,18,Flying Luttenbachers,0,Rock,[12],[12],716,326,Trauma 11
0,mp3 single with Faust,13,Food For Animals,17,Hip-Hop,[21],[21],7007,7883,Planet Say (featuring Faust)
0,Cock Rock Disco 2006 Free Compilation,13,Food For Animals,10,Hip-Hop,[21],[21],3590,2826,Elephants
0,Fuck The Future,17,Foot Village,2,Rock,[45],"[12, 45]",1752,1119,Korea
0,Fuck The Future,17,Foot Village,1,Rock,[45],"[12, 45]",868,141,Isle of Man
0,Fuck The Future,17,Foot Village,1,Rock,[45],"[12, 45]",684,409,Iran
0,Fuck The Future,17,Foot Village,1,Rock,[45],"[12, 45]",545,170,Antarctica
0,Fuck The Future,17,Foot Village,1,Rock,[45],"[12, 45]",906,53,Ehtiopia
0,Fuck The Future,17,Foot Village,1,Rock,[45],"[12, 45]",1907,644,Japan
0,Fuck The Future,17,Foot Village,2,Rock,[45],"[12, 45]",1762,950,Mexico
0,Fuck The Future,17,Foot Village,2,Rock,[45],"[12, 45]",1464,750,Peru Austria and Canada
3,Macondo,4,F�sforo,5,International,[46],"[2, 46]",2181,2105,Mano De Dios
3,Macondo,4,F�sforo,7,International,[46],"[2, 46]",3240,2545,Tio Cocodrilo
3,Macondo,4,F�sforo,3,International,[46],"[2, 46]",2699,1948,Esto Es Califas
3,Macondo,4,F�sforo,3,International,[46],"[2, 46]",2170,1922,Cochabamba
3,Macondo,4,F�sforo,33,International,[46],"[2, 46]",4581,5007,Desconocido
3,Macondo,4,F�sforo,9,International,[46],"[2, 46]",4897,3812,Cumbia De Obama
1,The Severed Tongue Speaks For Everyone,0,The Functional Blackouts,1,Rock,[25],"[25, 12]",1165,157,Kamikaze!
1,The Severed Tongue Speaks For Everyone,0,The Functional Blackouts,1,Rock,[25],"[25, 12]",498,112,Loch Ness Primitive
1,The Severed Tongue Speaks For Everyone,0,The Functional Blackouts,0,Rock,[25],"[25, 12]",539,84,No Idea
2,The Cult From Moon Mountain,23,Fursaxa,4,Folk,[17],[17],1229,646,Circle Moon
2,Kobold Moon,23,Fursaxa,10,Folk,[17],[17],1526,928,Kokopelli
2,Kobold Moon,23,Fursaxa,5,Folk,[17],[17],1784,1252,Saxalainen
2,The Cult From Moon Mountain,23,Fursaxa,2,Folk,[17],[17],1175,603,Tyranny
2,Kobold Moon,23,Fursaxa,8,Folk,[17],[17],4152,3061,Song Of The Spindle Berry
0,Take A hit,2,Fuzz Unlimited,2,Rock,[12],[12],928,245,Florida Tags
0,Take A hit,2,Fuzz Unlimited,2,Rock,[12],[12],1222,326,Camera Shy
0,Take A hit,2,Fuzz Unlimited,1,Rock,[12],[12],839,112,Evil Twin
0,Take A hit,2,Fuzz Unlimited,1,Rock,[12],[12],707,132,Looking For A kiss
0,Take A hit,2,Fuzz Unlimited,1,Rock,[12],[12],1098,207,Take A hit
0,Live In the Men's and Women's Room,3,Gang Wizard,0,Experimental,[32],"[32, 38]",904,114,"Gang Wizard ""Men's Restroom"""
0,Live at LongHaul,3,Gang Wizard,1,Experimental,[32],"[32, 38]",963,187,Track 01
0,Live at LongHaul,3,Gang Wizard,0,Experimental,[32],"[32, 38]",447,80,Track 02
0,Live In the Men's and Women's Room,3,Gang Wizard,0,Experimental,[32],"[32, 38]",441,111,"Yellow Swans ""Women's Restroom"""
0,Live at LongHaul,3,Gang Wizard,0,Experimental,[32],"[32, 38]",503,97,Track 03
0,Live at LongHaul,3,Gang Wizard,0,Experimental,[32],"[32, 38]",384,109,Track 04
0,Live at LongHaul,3,Gang Wizard,0,Experimental,[32],"[32, 38]",316,53,Track 05
4,Love Love Love,42,Glass Candy,7,Soul-RnB,[11],"[11, 14]",7783,6190,Crystal Migraine
0,Iko,42,Glass Candy,9,Soul-RnB,[11],"[11, 14]",4773,2727,Iko! Iko!
2,Demos June 2003,42,Glass Candy,2,Soul-RnB,[11],"[11, 14]",2558,1248,You Are the Fly
0,The Sick Sound of...,42,Glass Candy,5,Soul-RnB,[11],"[11, 14]",3574,1316,Youe Deam Lover's On Video Again
2,Demos June 2003,42,Glass Candy,1,Soul-RnB,[11],"[11, 14]",3301,1412,Cold Party
4,Love Love Love,42,Glass Candy,3,Soul-RnB,[11],"[11, 14]",4002,1694,Hurt
0,The Sick Sound of...,42,Glass Candy,10,Soul-RnB,[11],"[11, 14]",4986,2139,Life After Sundown
0,Iko,42,Glass Candy,4,Soul-RnB,[11],"[11, 14]",2909,1050,Sugar &amp; Whitebread
0,The Sick Sound of...,42,Glass Candy,3,Soul-RnB,[11],"[11, 14]",3320,1811,B-Girls
4,Love Love Love,42,Glass Candy,2,Soul-RnB,[11],"[11, 14]",3998,852,Brittle Woman
0,Iko,42,Glass Candy,2,Soul-RnB,[11],"[11, 14]",2454,1065,Lovin' Machine
2,Demos June 2003,42,Glass Candy,0,Soul-RnB,[11],"[11, 14]",2122,712,Nite Nurses
0,The Sick Sound of...,42,Glass Candy,2,Soul-RnB,[11],"[11, 14]",2783,737,Nite Nurses
0,Iko,42,Glass Candy,1,Soul-RnB,[11],"[11, 14]",2842,880,track 4
2,Demos June 2003,42,Glass Candy,0,Soul-RnB,[11],"[11, 14]",2436,682,Your Deam Lover's On Video Again
0,Iko,42,Glass Candy,2,Soul-RnB,[11],"[11, 14]",2806,967,Iko! Iko! (vocal/conga mix)
4,Love Love Love,42,Glass Candy,7,Soul-RnB,[11],"[11, 14]",5736,2014,Love Love Love
